text,label
um an expensive,inform
and can i get the address,request
greek food in the moderate,inform
you said chinese food,inform
uh what about indian food,reqalts
want to find a restaurant in the west part of town that serves german food,inform
expensive restaurant serving world food,inform
uh north american food,inform
okay change restaurant,inform
no unintelligible,negate
im looking for romanian food in the expensive price range,inform
okay how about european food,reqalts
im looking for a restaurant that serves turkish food,inform
unusual food,inform
halal food,inform
cheap restaurant in the east part of town,inform
cheap restaurant in the north of town,inform
restaurant in the center,inform
okay what is the addre,request
is there anyone else,reqalts
can i get address phone number,request
what about the address,request
im looking for a restaurant in the center of town serving jamaican food,inform
im searching for a chinese restaurant,inform
expensive australian restaurant,inform
tv_noise any,inform
australian food,inform
trying to find a cheap restaurant,inform
okay ill be there one sec,null
is there a chinese restaurant,confirm
the east,inform
breath whats the phone number of the venue,request
im looking for a restaurant in the south part of town that serves pan asian food,inform
serve kosher food,inform
i want a basque food restaurant,inform
restaurant south part of town,inform
breath is there anything else,reqalts
the center of town,inform
ooh thank you good bye,bye
whats the type of food they serve,request
restaurant any area japanese food,inform
lebanese food,inform
german,inform
id like a restaurant in the north part of town that serves tur,inform
is it moderately,confirm
im looking for a moderate priced restaurant in the south part,inform
i would like to find a restaurant in the west part of town that serves,inform
how about korean,reqalts
can i get tuscan,inform
im looking for a restaurant that serves japanese food in the north part of town,inform
austallison,inform
moderately priced serving gastro pub,inform
a moderately place restaurant,inform
what is the address and the type of food,request
where is the area of the venue,request
breath malaysian food,inform
looking for a restaurant in the west part of town,inform
incorrect,null
