text,label
iam looking for a cheap restaurant and it should be in the north part of town,inform
iam looking for a restaurant in any area that serves swiss food,inform
iam looking for a restaurant in the center,inform
iam looking for a restaurant that serves bistro food,inform
iam looking for a restaurant that serves portuguese food,inform
iam looking for an expensive restaurant and it should be in the south part of town,inform
id like,null
id like a,null
id like a austrian restaurant in the south part of town,inform
id like a barbecue restaurant,inform
id like a cantonese resturant in the south part of town,inform
id like a cheap italian restaurant,inform
id like a cheap restaurant in the east part of town,inform
id like a cheap restaurant in the north part of town,inform
id like a cheap restaurant in the south part of town,inform
id like a cheap restaurant in the west part of town,inform
id like a cheap restaurant on the south of town,inform
id like a cheap restaurant that serves steakhouse,inform
id like a european food,inform
id like a expensive restaurant in the south part of town,inform
id like a greek restaurant in the east part of town,inform
id like a hungarian food restaurant in the centre part of town,inform
id like a international restaurant in the north part of town,inform
id like a moderately price,inform
id like a moderately priced restaurant,inform
id like a moderately priced restaurant in the east part of town,inform
id like a moderately priced restaurant in the north part of town,inform
id like a moderately priced restaurant in the south part of town,inform
id like a moderately priced restaurant in the west part of town,inform
id like a moderately priced restaurant in west of,inform
id like a moderately priced restaurant that serves,inform
id like a moderately priced restaurant that serves cuban food please,inform
id like a moderately priced restaurant that serves halal food,inform
id like a moderately priced restaurant that serves thai food,inform
id like a pan asian restaurant,inform
id like a portuguese restaurant,inform
id like a restaurant in,inform
id like a restaurant in any area,inform
id like a restaurant in any area that it serves canapes,inform
id like a restaurant in any area that serves,inform
id like a restaurant in any area that serves japanese food,inform
id like a restaurant in any area that serves vegetarian food,inform
id like a restaurant in south part of town that serves japanese,inform
id like a restaurant in the center that serves danish food,inform
id like a restaurant in the center that serves mediterranean food,inform
id like a restaurant in the center with russian food,inform
id like a restaurant in the east part of town,inform
id like a restaurant in the east part of town that serves,inform
id like a restaurant in the north part of town serving indian food,inform
