text,label
another restaurant,reqalts
im looking for moderately priced restaurant in the south part of town,inform
north part of town,inform
is there a restaurant that serves indian food,reqalts
other,reqalts
breath im looking for a restaurant in the south part of town that serves malaysian food,inform
no a cheap restaurant,negate
id like to find a restaurant in the west part of town that serves christmas food,inform
im looking for a restaurant in any area that serves welsh food,inform
a spanish restaurant in the center,inform
how how bout chinese food,inform
im looking for a thai food restaurant and i dont care the price,inform
can i have the phone number of the venue,request
im looking for a cheap restaurant serving pan as,inform
looking for a restaurant in the center of town that sells french,inform
catalan food north part of town,inform
restaurant indian restaurant,inform
i want to find a turkish food,inform
no vietnamese food,negate
can i get an address phone number and post code,request
its a restaurant in the south of town that serves italian food,inform
im looking for a restaurant in the north part town and it should serve australian food,inform
can you give me the phone number,request
im searching for turkish food,inform
italian food in the center,inform
im looking for an expensive restaurant with venetian food,inform
looking for hungarian food in the north side of town,inform
i want to find a restaurant in the north part of town and it should serve,inform
restaurant in north part of town,inform
i want to find an expensive restaurant that serves vegetarian food,inform
im looking for a restaurant serving romanian food,inform
is there another place,reqalts
and asian,inform
im looking for a restaurant with thai type,inform
im looking for a restaurant in the center of town serving jamaican food,inform
do you have any other restaurants,reqalts
i want a scottish restaurant,inform
yes expensive,affirm
looking for a sea food restaurant,inform
im looking for a modertley priced restaurant in the south,inform
i dont want that give me another spanish choice,reqalts
in west part of town,inform
in the west part,inform
i would like to find a restaurant,inform
can i have a moderately priced restaurant in the south part of town,inform
