label,text
inform,im looking for a restaurant that serves unusual food
request,what about the phone number
inform,vietnamese
inform,i dont care
thankyou,thank you goodbye
inform,moderately priced restaurant in east part of town
inform,north part of town
request,phone number
inform,im looking for a moderately priced restaurant in the south part of town
request,address
request,can i get the phone number
thankyou,thank you good bye
inform,indian
thankyou,thank you good bye
reqalts,what about chinese food
inform,im looking for a cheap creative food restaurant
inform,i want to find a cheap restaurant
inform,thai food
request,whats your phone number and post code
inform,dont care
thankyou,thank you good bye
inform,ese food
thankyou,okay thank you good bye
request,address and phone number
inform,i dont care
thankyou,thank you good bye
inform,gastropub food
inform,any kind of food id like a cheap restaurant
inform,doesnt matter
ack,great day unintelligible
inform,thai food
inform,any
inform,east
reqalts,is there anything else
request,address and phone number
confirm,is there a vietnamese restaurant
inform,west
inform,north
request,and whats their post code
inform,moderate
request,and the address
request,okay and can i get their address
inform,i am looking for an expensive restaurant in the east
inform,east
inform,south
request,can i get the address and phone number
request,what is the address
reqalts,how about one that serves british food
thankyou,thank you good bye
inform,im looking for a moderately priced restaurant in the north part of town
inform,im looking for a restaurant in the east part of town and it should serve
affirm,yes
inform,cheap unintelligible food
reqalts,um is there anything else
request,phone number
request,what is the address
reqalts,is there anything else
request,what price range is it
request,what area
inform,dont care
affirm,yes a restaurant in the east of town unintelligible serving canap
inform,lebanese
thankyou,thank you good bye
reqalts,is there anything else
inform,i want to find a restaurant in the east part of town
request,and where is that located
request,phone number
request,phone number
inform,i want it in the north part of town
reqalts,how about mediterranean food
thankyou,thank you
inform,the south
negate,no
thankyou,thank you good bye
inform,dont care
inform,mediterranean food
affirm,yes
thankyou,thank you good bye
affirm,yes
request,address
affirm,yes
inform,id like a moderately priced restaurant in the south part of town
inform,thai
request,phone number
affirm,yes
inform,barbecue food
inform,british food
inform,any part
inform,i dont care
request,can i get the post code
thankyou,thank you good bye
inform,dont care
request,post code
inform,it doesnt matter
request,telephone number
request,what is the address and price range
request,what is the address and post code
request,type of food they served
thankyou,thank you good bye
reqalts,is there anything else
request,address
inform,mediterranean restaurant in any area
thankyou,thank you good bye
inform,moderately priced
reqalts,what about any area
inform,tuscan
thankyou,thank you good bye
inform,moderately priced
request,phone number
thankyou,thank you goodbye
inform,any
request,type of food
reqalts,how about korean food
inform,dont care
thankyou,thank you good bye
thankyou,thank you good bye
inform,i dont care
thankyou,thank you good bye
inform,id like to find a restaurant that serves afghan food
reqalts,how about vietnamese food
inform,moderately priced
reqalts,how about chinese
inform,south part of town south
request,address
negate,no chinese
request,and whats the price range
inform,any
inform,oh anything
inform,dont care
affirm,yes
thankyou,thank you good bye
inform,im looking for lebanese food
inform,pan asian
inform,south
inform,center
inform,im looking for a cheap restaurant in the
request,whats the phone number of burger kitchen
confirm,does it serve caribbean food
thankyou,thank you good bye
request,what is the phone number
request,address
request,in what part of town
inform,any type
inform,venetian
thankyou,thank you good bye
thankyou,thank you goodbye
inform,im looking for a restaurant in the south part of town serving
inform,can i have a british restaurant in the east please
inform,dont care
inform,expensive
reqalts,what about gastropub food
thankyou,thank you good bye
request,may i have the phone number
thankyou,thank you good bye
thankyou,thank you good bye
request,can i get the phone number
thankyou,thank you good bye
thankyou,thank you good bye
inform,north
inform,romanian
negate,no hungarian
inform,i dont care
inform,looking for an expensive restaurant
inform,international food
negate,no
inform,it doesnt matter
thankyou,thank you bye
inform,i want sea food
inform,i am looking for a moderately priced restaurant
request,can you give me the phone number
inform,an expensive restaurant in the south part of town
inform,uh center
inform,korean food
request,phone number
request,could i have the address and phone number please
inform,doesnt matter
request,what is the post code
affirm,yeah
inform,pan asian
thankyou,thank you good bye
inform,i want a german restaurant in the west part of town
inform,thai
request,whats the address
inform,thai food
inform,brazilian
thankyou,thank you good bye
inform,im looking for a european restaurant in center area
